,dst,src,timestamp
318,172.16.2.13,202.43.195.13,1191850848.928188
319,172.16.2.13,202.43.195.13,1191850848.928678
320,202.43.195.13,172.16.2.13,1191850848.931114
321,202.43.195.13,172.16.2.13,1191850848.931433
322,203.84.202.164,172.16.2.13,1191850848.935327
323,172.16.2.13,202.43.195.13,1191850849.250463
324,172.16.2.13,203.84.202.164,1191850849.293796
325,203.84.202.164,172.16.2.13,1191850849.297651
326,203.84.202.164,172.16.2.13,1191850849.297699
327,172.16.2.13,203.84.202.164,1191850852.291363
328,203.84.202.164,172.16.2.13,1191850852.294747
329,203.84.202.164,172.16.2.13,1191850852.295061
330,172.16.2.13,203.84.202.164,1191850858.291367
331,203.84.202.164,172.16.2.13,1191850858.294552
332,203.84.202.164,172.16.2.13,1191850858.300471
333,172.16.2.13,203.84.202.164,1191850870.290275
334,203.84.202.164,172.16.2.13,1191850870.292144
335,203.84.202.164,172.16.2.13,1191850870.319412
336,203.84.202.164,172.16.2.13,1191850894.253276
337,203.84.202.164,172.16.2.13,1191850942.321045
338,66.161.11.90,172.16.2.13,1191851061.651097
339,66.161.11.90,172.16.2.13,1191851064.592399
340,172.16.2.13,66.161.11.90,1191851064.778507
341,66.161.11.90,172.16.2.13,1191851064.780315
342,66.161.11.90,172.16.2.13,1191851064.780359
343,172.16.2.13,66.161.11.90,1191851064.965537
344,202.43.195.13,172.16.2.13,1191851085.680298
345,202.43.195.13,172.16.2.13,1191851088.626907
346,172.16.2.13,202.43.195.13,1191851088.946294
347,202.43.195.13,172.16.2.13,1191851088.948204
348,202.43.195.13,172.16.2.13,1191851088.948248
349,172.16.2.13,202.43.195.13,1191851089.26852
350,172.16.2.13,202.43.195.13,1191851089.268991
351,202.43.195.13,172.16.2.13,1191851089.272881
352,202.43.195.13,172.16.2.13,1191851089.272914
353,203.84.202.164,172.16.2.13,1191851089.276709
354,172.16.2.13,202.43.195.13,1191851089.591939
355,172.16.2.13,203.84.202.164,1191851089.614651
356,203.84.202.164,172.16.2.13,1191851089.616503
357,203.84.202.164,172.16.2.13,1191851089.616543
358,203.84.202.164,172.16.2.13,1191851092.532062
359,172.16.2.13,203.84.202.164,1191851092.614154
360,203.84.202.164,172.16.2.13,1191851092.61557
361,203.84.202.164,172.16.2.13,1191851098.442124
362,172.16.2.13,203.84.202.164,1191851098.614024
363,203.84.202.164,172.16.2.13,1191851098.617218
364,203.84.202.164,172.16.2.13,1191851110.457795
365,172.16.2.13,203.84.202.164,1191851110.614236
366,203.84.202.164,172.16.2.13,1191851110.617396
367,203.84.202.164,172.16.2.13,1191851134.491316
368,203.84.202.164,172.16.2.13,1191851182.459248
369,66.161.11.90,172.16.2.13,1191851301.98864
370,66.161.11.90,172.16.2.13,1191851304.834224
371,172.16.2.13,66.161.11.90,1191851305.018439
372,66.161.11.90,172.16.2.13,1191851305.020009
373,66.161.11.90,172.16.2.13,1191851305.020336
374,172.16.2.13,66.161.11.90,1191851305.21517
375,209.85.135.103,172.16.2.13,1191851326.020413
376,172.16.2.13,209.85.135.103,1191851326.065151
377,209.85.135.103,172.16.2.13,1191851326.06894
378,209.85.135.103,172.16.2.13,1191851326.068999
379,172.16.2.13,209.85.135.103,1191851326.109965
380,172.16.2.13,209.85.135.103,1191851326.116005
381,209.85.135.103,172.16.2.13,1191851326.118282
382,209.85.135.103,172.16.2.13,1191851326.118602
383,209.85.135.147,172.16.2.13,1191851326.121291
384,172.16.2.13,209.85.135.103,1191851326.158318
385,172.16.2.13,209.85.135.147,1191851326.173693
386,209.85.135.147,172.16.2.13,1191851326.175474
387,209.85.135.147,172.16.2.13,1191851326.17553
388,172.16.2.13,209.85.135.147,1191851326.205146
389,172.16.2.13,209.85.135.147,1191851326.224701
390,172.16.2.13,209.85.135.147,1191851326.224972
391,209.85.135.147,172.16.2.13,1191851326.226463
392,172.16.2.13,209.85.135.147,1191851326.229828
393,172.16.2.13,209.85.135.147,1191851326.229831
394,209.85.135.147,172.16.2.13,1191851326.235693
395,209.85.135.147,172.16.2.13,1191851326.236014
396,87.248.113.14,172.16.2.13,1191851350.054293
397,172.16.2.13,87.248.113.14,1191851350.126633
398,87.248.113.14,172.16.2.13,1191851350.128534
399,87.248.113.14,172.16.2.13,1191851350.128586
400,172.16.2.13,87.248.113.14,1191851350.182701
401,172.16.2.13,87.248.113.14,1191851350.183139
402,172.16.2.13,87.248.113.14,1191851353.127954
403,172.16.2.13,87.248.113.14,1191851359.127761
404,202.43.195.13,172.16.2.13,1191851374.088446
405,202.43.195.13,172.16.2.13,1191851376.934341
406,172.16.2.13,202.43.195.13,1191851377.253049
407,202.43.195.13,172.16.2.13,1191851377.256502
408,202.43.195.13,172.16.2.13,1191851377.256831
409,172.16.2.13,202.43.195.13,1191851377.576286
410,172.16.2.13,202.43.195.13,1191851377.576771
411,202.43.195.13,172.16.2.13,1191851377.579034
412,202.43.195.13,172.16.2.13,1191851377.579068
413,203.84.202.164,172.16.2.13,1191851377.582875
414,172.16.2.13,202.43.195.13,1191851377.897845
415,172.16.2.13,203.84.202.164,1191851377.942133
416,203.84.202.164,172.16.2.13,1191851377.943912
417,203.84.202.164,172.16.2.13,1191851377.943953
418,172.16.2.13,203.84.202.164,1191851380.936206
419,203.84.202.164,172.16.2.13,1191851380.937566
420,203.84.202.164,172.16.2.13,1191851380.93996
421,172.16.2.13,203.84.202.164,1191851386.933534
422,203.84.202.164,172.16.2.13,1191851386.93627
423,203.84.202.164,172.16.2.13,1191851386.948455
424,172.16.2.13,203.84.202.164,1191851398.933582
425,203.84.202.164,172.16.2.13,1191851398.934935
426,203.84.202.164,172.16.2.13,1191851398.966003
427,203.84.202.164,172.16.2.13,1191851422.999523
428,203.84.202.164,172.16.2.13,1191851470.967396
429,66.161.11.90,172.16.2.13,1191851590.398606
430,66.161.11.90,172.16.2.13,1191851593.342507
431,172.16.2.13,66.161.11.90,1191851593.53367
432,66.161.11.90,172.16.2.13,1191851593.536187
433,66.161.11.90,172.16.2.13,1191851593.536227
434,172.16.2.13,66.161.11.90,1191851593.720685
435,203.69.42.35,172.16.2.13,1191851614.429182
436,203.69.42.35,172.16.2.13,1191851617.374539
437,172.16.2.13,203.69.42.35,1191851617.692703
438,203.69.42.35,172.16.2.13,1191851617.694503
439,203.69.42.35,172.16.2.13,1191851617.694542
440,172.16.2.13,203.69.42.35,1191851618.013335
441,172.16.2.13,203.69.42.35,1191851618.021531
442,172.16.2.13,203.69.42.35,1191851618.024617
443,203.69.42.35,172.16.2.13,1191851618.026116
444,172.16.2.13,203.69.42.35,1191851618.350345
445,172.16.2.13,203.69.42.35,1191851618.353327
446,172.16.2.13,203.69.42.35,1191851618.3564
447,203.69.42.35,172.16.2.13,1191851618.358843
448,203.69.42.35,172.16.2.13,1191851618.358873
449,172.16.2.13,203.69.42.35,1191851618.683006
450,172.16.2.13,203.69.42.35,1191851618.686039
451,213.16.101.134,172.16.2.13,1191851638.462065
452,172.16.2.13,213.16.101.134,1191851638.46359
453,209.85.135.147,172.16.2.13,1191851638.468673
454,172.16.2.13,209.85.135.147,1191851638.504449
455,209.85.135.147,172.16.2.13,1191851638.508175
456,209.85.135.147,172.16.2.13,1191851638.508233
457,172.16.2.13,209.85.135.147,1191851638.538766
458,172.16.2.13,209.85.135.147,1191851638.54571
459,209.85.135.147,172.16.2.13,1191851638.548357
460,209.85.135.147,172.16.2.13,1191851638.548393
461,213.16.101.134,172.16.2.13,1191851638.548435
462,172.16.2.13,213.16.101.134,1191851638.550123
463,209.85.135.104,172.16.2.13,1191851638.555245
464,172.16.2.13,209.85.135.147,1191851638.577313
465,172.16.2.13,209.85.135.104,1191851638.601597
466,209.85.135.104,172.16.2.13,1191851638.603489
467,209.85.135.104,172.16.2.13,1191851638.603554
468,172.16.2.13,209.85.135.104,1191851638.63273
469,172.16.2.13,209.85.135.104,1191851638.648268
470,172.16.2.13,209.85.135.104,1191851638.651274
471,172.16.2.13,209.85.135.104,1191851638.651552
472,172.16.2.13,209.85.135.104,1191851638.651554
473,209.85.135.104,172.16.2.13,1191851638.653339
474,209.85.135.104,172.16.2.13,1191851638.656404
475,202.43.195.13,172.16.2.13,1191851662.49652
476,202.43.195.13,172.16.2.13,1191851665.442557
477,172.16.2.13,202.43.195.13,1191851665.75942
478,202.43.195.13,172.16.2.13,1191851665.761047
479,202.43.195.13,172.16.2.13,1191851665.761393
480,172.16.2.13,202.43.195.13,1191851666.079023
481,172.16.2.13,202.43.195.13,1191851666.079489
482,202.43.195.13,172.16.2.13,1191851666.081864
483,202.43.195.13,172.16.2.13,1191851666.081897
484,203.84.202.164,172.16.2.13,1191851666.085886
485,172.16.2.13,202.43.195.13,1191851666.41243
486,172.16.2.13,203.84.202.164,1191851666.441872
487,203.84.202.164,172.16.2.13,1191851666.446275
488,203.84.202.164,172.16.2.13,1191851666.446315
489,172.16.2.13,203.84.202.164,1191851669.435712
490,203.84.202.164,172.16.2.13,1191851669.437429
491,203.84.202.164,172.16.2.13,1191851669.450031
492,172.16.2.13,203.84.202.164,1191851675.439859
493,203.84.202.164,172.16.2.13,1191851675.441634
494,203.84.202.164,172.16.2.13,1191851675.458539
495,172.16.2.13,203.84.202.164,1191851687.435191
496,203.84.202.164,172.16.2.13,1191851687.436664
497,203.84.202.164,172.16.2.13,1191851687.475594
498,203.84.202.164,172.16.2.13,1191851711.509569
499,203.84.202.164,172.16.2.13,1191851759.544731
500,213.16.101.134,172.16.2.13,1191851878.803894
501,172.16.2.13,213.16.101.134,1191851878.885145
502,87.248.113.14,172.16.2.13,1191851878.891989
503,172.16.2.13,87.248.113.14,1191851878.952255
504,87.248.113.14,172.16.2.13,1191851878.954113
505,87.248.113.14,172.16.2.13,1191851878.954153
506,172.16.2.13,87.248.113.14,1191851879.01039
507,172.16.2.13,87.248.113.14,1191851879.010391
508,172.16.2.13,87.248.113.14,1191851881.952215
509,172.16.2.13,87.248.113.14,1191851887.952314
510,202.43.195.13,172.16.2.13,1191851902.838242
511,202.43.195.13,172.16.2.13,1191851905.782588
512,172.16.2.13,202.43.195.13,1191851906.103669
513,202.43.195.13,172.16.2.13,1191851906.105496
514,202.43.195.13,172.16.2.13,1191851906.105536
515,172.16.2.13,202.43.195.13,1191851906.472956
516,172.16.2.13,202.43.195.13,1191851906.473555
517,202.43.195.13,172.16.2.13,1191851906.475339
518,202.43.195.13,172.16.2.13,1191851906.476238
519,203.84.202.164,172.16.2.13,1191851906.479575
520,172.16.2.13,202.43.195.13,1191851906.796756
521,172.16.2.13,203.84.202.164,1191851906.808587
522,203.84.202.164,172.16.2.13,1191851906.810827
523,203.84.202.164,172.16.2.13,1191851906.810868
524,203.84.202.164,172.16.2.13,1191851909.788296
525,172.16.2.13,203.84.202.164,1191851909.805904
526,203.84.202.164,172.16.2.13,1191851909.808409
527,203.84.202.164,172.16.2.13,1191851915.79689
528,172.16.2.13,203.84.202.164,1191851915.800885
529,203.84.202.164,172.16.2.13,1191851915.802519
530,172.16.2.13,203.84.202.164,1191851927.80161
531,203.84.202.164,172.16.2.13,1191851927.802948
532,203.84.202.164,172.16.2.13,1191851927.81372
533,203.84.202.164,172.16.2.13,1191851951.747656
534,203.84.202.164,172.16.2.13,1191851999.815673
535,209.85.135.147,172.16.2.13,1191852119.167179
536,172.16.2.13,209.85.135.147,1191852119.22002
